file,line,token,scope,context
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,141,M,baseline or explicit boundary prose,"a_ix_i^*(M,p_m)\chi_i^E(p_m;M)"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,146,x_i,baseline or explicit boundary prose,"\(x_i^*\) responds through expected project value, and"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,150,a_i,baseline or explicit boundary prose,"\(\int a_i x_i^*(1,0)[\int b(m)\,dF]\,dH<\infty\)."
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,150,x_i,baseline or explicit boundary prose,"\(\int a_i x_i^*(1,0)[\int b(m)\,dF]\,dH<\infty\)."
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,150,m,baseline or explicit boundary prose,"\(\int a_i x_i^*(1,0)[\int b(m)\,dF]\,dH<\infty\)."
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,154,p_m,baseline or explicit boundary prose,"advancement at zero price. Both factors are nonnegative and weakly decreasing in \(p_m\), so"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,155,m,baseline or explicit boundary prose,\(D_m^{\mathrm{MAH}}\) is weakly decreasing. Individual route indicators can
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,157,p_m,baseline or explicit boundary prose,"\(p_m^n\to p_m\), route indicators converge for every project--developer"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,157,p_m,baseline or explicit boundary prose,"\(p_m^n\to p_m\), route indicators converge for every project--developer"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,158,x_i,baseline or explicit boundary prose,"pair except the zero-measure tie set, \(x_i^*\) is continuous through"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,159,\Omega_i,baseline or explicit boundary prose,"\(\Omega_i\), and the common integrable envelope permits dominated"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,163,m,baseline or explicit boundary prose,"Let \(D_m^B(p_m)\) be finite, continuous, nonnegative, weakly decreasing"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,163,p_m,baseline or explicit boundary prose,"Let \(D_m^B(p_m)\) be finite, continuous, nonnegative, weakly decreasing"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,166,m,baseline or explicit boundary prose,"D_m^B(0)>0,"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,168,p_m,baseline or explicit boundary prose,\lim_{p_m\to\infty}D_m^B(p_m)=0.
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,168,m,baseline or explicit boundary prose,\lim_{p_m\to\infty}D_m^B(p_m)=0.
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,168,p_m,baseline or explicit boundary prose,\lim_{p_m\to\infty}D_m^B(p_m)=0.
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,173,m,baseline or explicit boundary prose,D_m(p_m;M)
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,173,p_m,baseline or explicit boundary prose,D_m(p_m;M)
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,173,M,baseline or explicit boundary prose,D_m(p_m;M)
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,175,m,baseline or explicit boundary prose,D_m^B(p_m)
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,175,p_m,baseline or explicit boundary prose,D_m^B(p_m)
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,177,m,baseline or explicit boundary prose,D_m^{\mathrm{MAH}}(p_m;M).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,177,p_m,baseline or explicit boundary prose,D_m^{\mathrm{MAH}}(p_m;M).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,177,M,baseline or explicit boundary prose,D_m^{\mathrm{MAH}}(p_m;M).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,187,m,baseline or explicit boundary prose,D_m(p_m^*;M)=S_m(p_m^*).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,187,p_m,baseline or explicit boundary prose,D_m(p_m^*;M)=S_m(p_m^*).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,187,M,baseline or explicit boundary prose,D_m(p_m^*;M)=S_m(p_m^*).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,187,m,baseline or explicit boundary prose,D_m(p_m^*;M)=S_m(p_m^*).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,187,p_m,baseline or explicit boundary prose,D_m(p_m^*;M)=S_m(p_m^*).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,192,m,baseline or explicit boundary prose,D_m(0;M)\geq D_m^B(0)>0=S_m(0).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,192,M,baseline or explicit boundary prose,D_m(0;M)\geq D_m^B(0)>0=S_m(0).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,192,m,baseline or explicit boundary prose,D_m(0;M)\geq D_m^B(0)>0=S_m(0).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,192,m,baseline or explicit boundary prose,D_m(0;M)\geq D_m^B(0)>0=S_m(0).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,195,p_m,baseline or explicit boundary prose,"As \(p_m\to\infty\), \(W_i^E\to-\infty\) pointwise because"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,195,W_i^,baseline or explicit boundary prose,"As \(p_m\to\infty\), \(W_i^E\to-\infty\) pointwise because"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,196,m,baseline or explicit boundary prose,"\(b(m)>0\), so \(\chi_i^E\to0\) and study-related demand tends to zero"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,208,M,baseline or explicit boundary prose,"For each regime \(M\), the equilibrium can be computed without an unresolved"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,211,p_m,baseline or explicit boundary prose,\item conjecture \(p_m\);
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,212,q,baseline or explicit boundary prose,"\item evaluate route values and deterministic \(r_i^*(q,m;M,p_m)\);"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,212,m,baseline or explicit boundary prose,"\item evaluate route values and deterministic \(r_i^*(q,m;M,p_m)\);"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,212,M,baseline or explicit boundary prose,"\item evaluate route values and deterministic \(r_i^*(q,m;M,p_m)\);"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,212,p_m,baseline or explicit boundary prose,"\item evaluate route values and deterministic \(r_i^*(q,m;M,p_m)\);"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,213,\Omega_i,baseline or explicit boundary prose,"\item integrate \(\Omega_i(M,p_m)\) and compute \(x_i^*(M,p_m)\);"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,213,M,baseline or explicit boundary prose,"\item integrate \(\Omega_i(M,p_m)\) and compute \(x_i^*(M,p_m)\);"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,213,p_m,baseline or explicit boundary prose,"\item integrate \(\Omega_i(M,p_m)\) and compute \(x_i^*(M,p_m)\);"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,213,x_i,baseline or explicit boundary prose,"\item integrate \(\Omega_i(M,p_m)\) and compute \(x_i^*(M,p_m)\);"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,213,M,baseline or explicit boundary prose,"\item integrate \(\Omega_i(M,p_m)\) and compute \(x_i^*(M,p_m)\);"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,213,p_m,baseline or explicit boundary prose,"\item integrate \(\Omega_i(M,p_m)\) and compute \(x_i^*(M,p_m)\);"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,214,m,baseline or explicit boundary prose,\item integrate \(\chi_i^E\) and \(D_m^{\mathrm{MAH}}\);
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,215,m,baseline or explicit boundary prose,\item solve supplier capacity and aggregate \(S_m(p_m)\);
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,215,p_m,baseline or explicit boundary prose,\item solve supplier capacity and aggregate \(S_m(p_m)\);
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,216,m,baseline or explicit boundary prose,\item find the unique zero of \(D_m(p_m;M)-S_m(p_m)\).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,216,p_m,baseline or explicit boundary prose,\item find the unique zero of \(D_m(p_m;M)-S_m(p_m)\).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,216,M,baseline or explicit boundary prose,\item find the unique zero of \(D_m(p_m;M)-S_m(p_m)\).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,216,m,baseline or explicit boundary prose,\item find the unique zero of \(D_m(p_m;M)-S_m(p_m)\).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,216,p_m,baseline or explicit boundary prose,\item find the unique zero of \(D_m(p_m;M)-S_m(p_m)\).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,219,p_m,baseline or explicit boundary prose,one scalar equation in \(p_m\).
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,221,M,baseline or explicit boundary prose,"When \(M=0\), route \(E\) is unavailable, so"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,222,m,baseline or explicit boundary prose,\(D_m^{\mathrm{MAH}}(p_m;0)=0\); background demand still supports the market.
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,222,p_m,baseline or explicit boundary prose,\(D_m^{\mathrm{MAH}}(p_m;0)=0\); background demand still supports the market.
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,223,M,baseline or explicit boundary prose,"When \(M=1\), study demand is nonnegative and supply is unchanged. Hence the"
paper/model_rebuild/revision_20260907/06_cmo_supply_demand_equilibrium.tex,226,p_m,baseline or explicit boundary prose,"scarcity-price response, not a direct policy shift in \(p_m^*\) or CMO"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,5,M,baseline or explicit boundary prose,"Fix the institutional regime \(M\in\{0,1\}\), the developer distribution"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,6,q,baseline or explicit boundary prose,"\(H(a,k)\), the project distribution \(F(q,m)\), the qualified-supplier"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,6,m,baseline or explicit boundary prose,"\(H(a,k)\), the project distribution \(F(q,m)\), the qualified-supplier"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,12,p_m,baseline or explicit boundary prose,"p_m^*,\;"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,13,x_i,baseline or explicit boundary prose,"x_i^*,\;"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,14,q,baseline or explicit boundary prose,"r_i^*(q,m),\;"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,14,m,baseline or explicit boundary prose,"r_i^*(q,m),\;"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,20,x_i,baseline or explicit boundary prose,"The suppressed arguments are \(x_i^*=x_i^*(M,p_m^*)\),"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,20,x_i,baseline or explicit boundary prose,"The suppressed arguments are \(x_i^*=x_i^*(M,p_m^*)\),"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,20,M,baseline or explicit boundary prose,"The suppressed arguments are \(x_i^*=x_i^*(M,p_m^*)\),"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,20,p_m,baseline or explicit boundary prose,"The suppressed arguments are \(x_i^*=x_i^*(M,p_m^*)\),"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,21,q,baseline or explicit boundary prose,"\(r_i^*(q,m)=r_i^*(q,m;M,p_m^*)\), and"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,21,m,baseline or explicit boundary prose,"\(r_i^*(q,m)=r_i^*(q,m;M,p_m^*)\), and"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,21,q,baseline or explicit boundary prose,"\(r_i^*(q,m)=r_i^*(q,m;M,p_m^*)\), and"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,21,m,baseline or explicit boundary prose,"\(r_i^*(q,m)=r_i^*(q,m;M,p_m^*)\), and"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,21,M,baseline or explicit boundary prose,"\(r_i^*(q,m)=r_i^*(q,m;M,p_m^*)\), and"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,21,p_m,baseline or explicit boundary prose,"\(r_i^*(q,m)=r_i^*(q,m;M,p_m^*)\), and"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,22,p_m,baseline or explicit boundary prose,"\(s_j^*=s_j^*(p_m^*,z_j)\). The collection contains exactly these four"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,29,W_i^,baseline or explicit boundary prose,"set, use the route-indexed shorthand \(W_i^r\) for the four Phase 4"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,30,W_i^,baseline or explicit boundary prose,"values, with \(W_i^T=W^T\) and \(W_i^A=W^A\). Then"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,30,W^,baseline or explicit boundary prose,"values, with \(W_i^T=W^T\) and \(W_i^A=W^A\). Then"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,30,W_i^,baseline or explicit boundary prose,"values, with \(W_i^T=W^T\) and \(W_i^A=W^A\). Then"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,30,W^,baseline or explicit boundary prose,"values, with \(W_i^T=W^T\) and \(W_i^A=W^A\). Then"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,32,q,baseline or explicit boundary prose,"r_i^*(q,m;M,p_m^*)"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,32,m,baseline or explicit boundary prose,"r_i^*(q,m;M,p_m^*)"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,32,M,baseline or explicit boundary prose,"r_i^*(q,m;M,p_m^*)"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,32,p_m,baseline or explicit boundary prose,"r_i^*(q,m;M,p_m^*)"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,35,W_i^,baseline or explicit boundary prose,"W_i^r(q,m;M,p_m^*),"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,35,q,baseline or explicit boundary prose,"W_i^r(q,m;M,p_m^*),"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,35,m,baseline or explicit boundary prose,"W_i^r(q,m;M,p_m^*),"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,35,M,baseline or explicit boundary prose,"W_i^r(q,m;M,p_m^*),"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,35,p_m,baseline or explicit boundary prose,"W_i^r(q,m;M,p_m^*),"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,38,M,baseline or explicit boundary prose,with route \(E\) unavailable when \(M=0\). This is the deterministic route
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,44,x_i,baseline or explicit boundary prose,"x_i^*(M,p_m^*)"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,44,M,baseline or explicit boundary prose,"x_i^*(M,p_m^*)"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,44,p_m,baseline or explicit boundary prose,"x_i^*(M,p_m^*)"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,47,a_i,baseline or explicit boundary prose,"\frac{\beta a_i\Omega_i(M,p_m^*)}{\kappa}"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,47,\Omega_i,baseline or explicit boundary prose,"\frac{\beta a_i\Omega_i(M,p_m^*)}{\kappa}"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,47,M,baseline or explicit boundary prose,"\frac{\beta a_i\Omega_i(M,p_m^*)}{\kappa}"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,47,p_m,baseline or explicit boundary prose,"\frac{\beta a_i\Omega_i(M,p_m^*)}{\kappa}"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,51,x_i,baseline or explicit boundary prose,including the zero-value corner \(x_i^*=0\). There is no class-specific
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,57,p_m,baseline or explicit boundary prose,"s_j^*(p_m^*,z_j)"
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,61,p_m,baseline or explicit boundary prose,p_m^*s_j-\Psi(s_j;z_j)
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,69,p_m,baseline or explicit boundary prose,The price \(p_m^*\) is the unique solution to
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,71,m,baseline or explicit boundary prose,D_m(p_m^*;M)=S_m(p_m^*).
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,71,p_m,baseline or explicit boundary prose,D_m(p_m^*;M)=S_m(p_m^*).
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,71,M,baseline or explicit boundary prose,D_m(p_m^*;M)=S_m(p_m^*).
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,71,m,baseline or explicit boundary prose,D_m(p_m^*;M)=S_m(p_m^*).
paper/model_rebuild/revision_20260907/07_equilibrium_definition.tex,71,p_m,baseline or explicit boundary prose,D_m(p_m^*;M)=S_m(p_m^*).
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,8,p_m,baseline or explicit boundary prose,candidate CMO price \(p_m\);
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,10,p_m,baseline or explicit boundary prose,market clears at \(p_m^*\);
paper/model_rebuild/revision_20260907/08_comparative_statics.tex,11,M,baseline or explicit boundary prose,\item a finite comparison between the binary regimes \(M=0\) and \(M=1\);
