"surface","scope","file","line","object","occurrence_in_line","matched_text","variant","category","canonical_meaning","direct_M_shift","context"
"appendix-module","baseline","04_route_values_and_sorting.tex","133","s(q)","1","s(q)","s(q)","primitive parameter/function","exogenous downstream realization probability","no","the boundary case \(s(q)=0\)."
"appendix-module","baseline","04_route_values_and_sorting.tex","141","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\lim_{k\downarrow\underline{k}(m)}\Delta_{IE}(k)<0,"
"appendix-module","baseline","04_route_values_and_sorting.tex","149","M","1","M","M","primitive parameter","binary institutional regime","policy object","\Delta_{IE}\!\left(k^*(q,m;p_m,M);q,m,M,p_m\right)=0."
"appendix-module","baseline","04_route_values_and_sorting.tex","149","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\Delta_{IE}\!\left(k^*(q,m;p_m,M);q,m,M,p_m\right)=0."
"appendix-module","baseline","04_route_values_and_sorting.tex","149","M","2","M","M","primitive parameter","binary institutional regime","policy object","\Delta_{IE}\!\left(k^*(q,m;p_m,M);q,m,M,p_m\right)=0."
"appendix-module","baseline","04_route_values_and_sorting.tex","149","m","2","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\Delta_{IE}\!\left(k^*(q,m;p_m,M);q,m,M,p_m\right)=0."
"appendix-module","baseline","04_route_values_and_sorting.tex","149","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","\Delta_{IE}\!\left(k^*(q,m;p_m,M);q,m,M,p_m\right)=0."
"appendix-module","baseline","04_route_values_and_sorting.tex","149","p_m","2","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","\Delta_{IE}\!\left(k^*(q,m;p_m,M);q,m,M,p_m\right)=0."
"appendix-module","baseline","04_route_values_and_sorting.tex","149","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","\Delta_{IE}\!\left(k^*(q,m;p_m,M);q,m,M,p_m\right)=0."
"appendix-module","baseline","04_route_values_and_sorting.tex","149","q","2","q","q","exogenous project characteristic","commercial/scientific value shifter","no","\Delta_{IE}\!\left(k^*(q,m;p_m,M);q,m,M,p_m\right)=0."
"appendix-module","baseline","04_route_values_and_sorting.tex","154","k_i","1","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","k_i<k^*\Rightarrow r_i^*=E,"
"appendix-module","baseline","04_route_values_and_sorting.tex","156","k_i","1","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","k_i>k^*\Rightarrow r_i^*=I."
"appendix-module","baseline","04_route_values_and_sorting.tex","162","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","For a finite wedge, let the arguments \(\tau_E\) and \(p_m\) vary locally"
"appendix-module","baseline","04_route_values_and_sorting.tex","162","tau_E","1","\tau_E","\tau_E","primitive parameter","institutional barrier on retained entrusted route E","yes, through M only","For a finite wedge, let the arguments \(\tau_E\) and \(p_m\) vary locally"
"appendix-module","baseline","04_route_values_and_sorting.tex","163","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","while holding \(q,m\) fixed. Since"
"appendix-module","baseline","04_route_values_and_sorting.tex","163","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","while holding \(q,m\) fixed. Since"
"appendix-module","baseline","04_route_values_and_sorting.tex","165","tau_E","1","\tau_E","\tau_E","primitive parameter","institutional barrier on retained entrusted route E","yes, through M only","\frac{\partial\Delta_{IE}}{\partial\tau_E}=1,"
"appendix-module","baseline","04_route_values_and_sorting.tex","167","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\frac{\partial\Delta_{IE}}{\partial p_m}=b(m)>0,"
"appendix-module","baseline","04_route_values_and_sorting.tex","167","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","\frac{\partial\Delta_{IE}}{\partial p_m}=b(m)>0,"
"appendix-module","baseline","04_route_values_and_sorting.tex","171","tau_E","1","\tau_E","\tau_E","primitive parameter","institutional barrier on retained entrusted route E","yes, through M only","\frac{\partial k^*}{\partial\tau_E}"
"appendix-module","baseline","04_route_values_and_sorting.tex","175","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","\frac{\partial k^*}{\partial p_m}"
"appendix-module","baseline","04_route_values_and_sorting.tex","177","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","-\frac{b(m)}{\Delta_{IE,k}(k^*)}<0."
"appendix-module","baseline","04_route_values_and_sorting.tex","181","k_i","1","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","entrusted-production region \(k_i<k^*\). A higher fixed CMO price lowers"
"appendix-module","baseline","04_route_values_and_sorting.tex","183","p_m","1","p_m^*","equilibrium-starred","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","comparative static, not an equilibrium derivative through \(p_m^*\)."
"appendix-module","baseline","05_rd_problem.tex","6","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","qualified manufacturing-service price \(p_m\). It uses the deterministic"
"appendix-module","baseline","05_rd_problem.tex","8","p_m","1","p_m^*","equilibrium-starred","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","that selects \(p_m^*\) remain deferred to Phase~6."
"appendix-module","baseline","05_rd_problem.tex","13","x_i","1","x_i","control","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","Developer \(i\) chooses one common control \(x_i\geq0\). Its canonical meaning"
"appendix-module","baseline","05_rd_problem.tex","19","a_i","1","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","Predetermined project-advancement productivity \(a_i>0\) converts the control"
"appendix-module","baseline","05_rd_problem.tex","22","a_i","1","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\lambda_i^{\mathrm{plan}}=a_ix_i."
"appendix-module","baseline","05_rd_problem.tex","22","a_i","2","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\lambda_i^{\mathrm{plan}}=a_ix_i."
"appendix-module","baseline","05_rd_problem.tex","22","x_i","1","x_i","control","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","\lambda_i^{\mathrm{plan}}=a_ix_i."
"appendix-module","baseline","05_rd_problem.tex","25","a_i","1","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","The control has units \(\mathsf X\), and \(a_i\) has units"
"appendix-module","baseline","05_rd_problem.tex","27","a_i","1","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\(\lambda_i^{\mathrm{plan}}\) has units \(\mathsf P\)."
"appendix-module","baseline","05_rd_problem.tex","31","x_i","1","x_i","control","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","C_X(x_i)"
"appendix-module","baseline","05_rd_problem.tex","33","x_i","1","x_i","control","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","\frac{\kappa}{1+\nu}x_i^{1+\nu},"
"appendix-module","baseline","05_rd_problem.tex","41","x_i","1","x_i","control","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","\(C_X'(x_i)=\kappa x_i^\nu\). The boundary \(\nu=1\) gives a quadratic"
"appendix-module","baseline","05_rd_problem.tex","41","x_i","2","x_i","control","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","\(C_X'(x_i)=\kappa x_i^\nu\). The boundary \(\nu=1\) gives a quadratic"
"appendix-module","baseline","05_rd_problem.tex","47","M","1","M","M","primitive parameter","binary institutional regime","policy object","For developer \(i\), institutional regime \(M\), and fixed conjectured price"
"appendix-module","baseline","05_rd_problem.tex","48","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","\(p_m\), define"
"appendix-module","baseline","05_rd_problem.tex","51","a_i","1","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\Omega_i(M,p_m)"
"appendix-module","baseline","05_rd_problem.tex","51","M","1","M","M","primitive parameter","binary institutional regime","policy object","\Omega_i(M,p_m)"
"appendix-module","baseline","05_rd_problem.tex","51","Omega_i","1","\Omega_i","\Omega_i","endogenous firm-level object","expected optimized value per planning-stage project","indirect only","\Omega_i(M,p_m)"
"appendix-module","baseline","05_rd_problem.tex","51","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","\Omega_i(M,p_m)"
"appendix-module","baseline","05_rd_problem.tex","54","M","1","M","M","primitive parameter","binary institutional regime","policy object","W_i(q,m;M,p_m)"
"appendix-module","baseline","05_rd_problem.tex","54","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","W_i(q,m;M,p_m)"
"appendix-module","baseline","05_rd_problem.tex","54","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","W_i(q,m;M,p_m)"
"appendix-module","baseline","05_rd_problem.tex","54","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","W_i(q,m;M,p_m)"
"appendix-module","baseline","05_rd_problem.tex","57","M","1","M","M","primitive parameter","binary institutional regime","policy object","\int W_i(q,m;M,p_m)\,dF(q,m)."
"appendix-module","baseline","05_rd_problem.tex","57","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\int W_i(q,m;M,p_m)\,dF(q,m)."
"appendix-module","baseline","05_rd_problem.tex","57","m","2","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\int W_i(q,m;M,p_m)\,dF(q,m)."
"appendix-module","baseline","05_rd_problem.tex","57","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","\int W_i(q,m;M,p_m)\,dF(q,m)."
"appendix-module","baseline","05_rd_problem.tex","57","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","\int W_i(q,m;M,p_m)\,dF(q,m)."
"appendix-module","baseline","05_rd_problem.tex","57","q","2","q","q","exogenous project characteristic","commercial/scientific value shifter","no","\int W_i(q,m;M,p_m)\,dF(q,m)."
"appendix-module","baseline","05_rd_problem.tex","62","k_i","1","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","characteristics, especially manufacturing capability \(k_i\). Because the"
"appendix-module","baseline","05_rd_problem.tex","64","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\(W_i(q,m;M,p_m)\geq0\). Under the stated integrability condition,"
"appendix-module","baseline","05_rd_problem.tex","64","M","1","M","M","primitive parameter","binary institutional regime","policy object","\(W_i(q,m;M,p_m)\geq0\). Under the stated integrability condition,"
"appendix-module","baseline","05_rd_problem.tex","64","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","\(W_i(q,m;M,p_m)\geq0\). Under the stated integrability condition,"
"appendix-module","baseline","05_rd_problem.tex","64","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","\(W_i(q,m;M,p_m)\geq0\). Under the stated integrability condition,"
"appendix-module","baseline","05_rd_problem.tex","66","a_i","1","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","0\leq\Omega_i(M,p_m)<+\infty."
"appendix-module","baseline","05_rd_problem.tex","66","M","1","M","M","primitive parameter","binary institutional regime","policy object","0\leq\Omega_i(M,p_m)<+\infty."
"appendix-module","baseline","05_rd_problem.tex","66","Omega_i","1","\Omega_i","\Omega_i","endogenous firm-level object","expected optimized value per planning-stage project","indirect only","0\leq\Omega_i(M,p_m)<+\infty."
"appendix-module","baseline","05_rd_problem.tex","66","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","0\leq\Omega_i(M,p_m)<+\infty."
